Epoch,Phase,Train_Total_Loss,Train_Main_OHEM_Loss,Train_Aux_Loss,Validation_Loss,Train_mIoU,Validation_mIoU,Train_mAcc,Validation_mAcc,Train_aAcc,Validation_aAcc,Train_Precision_Macro,Validation_Precision_Macro,Train_Recall_Macro,Validation_Recall_Macro,Train_F1_Macro,Validation_F1_Macro,Train_Precision_Micro,Validation_Precision_Micro,Train_Recall_Micro,Validation_Recall_Micro,Train_F1_Micro,Validation_F1_Micro,Learning_Rate,AMP_Scale,AMP_Overflow_Skips,Epoch_Time_sec,Cumulative_Training_Time
171,train/val,1.0803961167516916,0.8462736428431843,0.5853061745672122,0.2701833811921756,63.305463718793675,62.735865988844274,72.43768864579886,71.47802897259213,89.91990329675838,91.05433903158891,78.83028788475305,78.66861736889265,72.43768864579886,71.47802897259213,74.42477180198007,73.880948779927,89.91990329675838,91.05433903158891,89.91990329675838,91.05433903158891,89.91990329675838,91.05433903158891,0.0006757564143068767,16384.0,0,17.609044313430786,0:49:24
172,train/val,1.0752001706024874,0.8455512339006299,0.5741223231281923,0.25618000743942976,64.23404223328416,63.55823228439347,73.33312865296325,71.95887210793632,90.07551322623986,91.39914808270417,79.65382905072968,79.70728471374045,73.33312865296325,71.95887210793632,75.29047453469445,74.416832541812,90.07551322623986,91.39914808270417,90.07551322623986,91.39914808270417,90.07551322623986,91.39914808270417,0.0006738138349304388,16384.0,0,17.26225757598877,0:49:41
173,train/val,1.0515641641357671,0.8286946030414623,0.557173894961243,0.2541575959789676,63.967625948977826,63.42805911340553,73.12471689574261,72.32019867094016,90.24623954789426,91.54951067728781,79.27918927154086,79.01440215249622,73.12471689574261,72.32019867094016,74.99798549245068,74.11758004387242,90.24623954789426,91.54951067728781,90.24623954789426,91.54951067728781,90.24623954789425,91.54951067728781,0.000671870633088969,16384.0,0,17.305715560913086,0:49:59
174,train/val,1.0627158847839935,0.8366891084157903,0.5650669297446376,0.2517850018431295,63.85851042849341,63.98708506893528,72.8098014503,73.00578979116302,90.22830527491597,91.66843182522683,79.36174407160237,79.00608033755951,72.8098014503,73.00578979116302,74.89237359957765,74.73478041490615,90.22830527491597,91.66843182522683,90.22830527491597,91.66843182522683,90.22830527491597,91.66843182522683,0.0006699268065813731,16384.0,0,17.371669054031372,0:50:16
175,train/val,1.0449444690476293,0.8201947115037752,0.5618743831696718,0.25508559241192624,64.15952701101074,63.406219220216975,73.34502759995043,71.80982809137043,89.97636839341419,91.463713962314,79.4074788822438,80.06793962965436,73.34502759995043,71.80982809137043,75.20559213607423,74.16860553997336,89.97636839341419,91.463713962314,89.97636839341419,91.463713962314,89.97636839341419,91.463713962314,0.0006679823531916519,16384.0,0,17.249156713485718,0:50:33
176,train/val,1.0334456780034562,0.8187975122228912,0.5366203945292078,0.2502861073269662,64.86807573280842,64.36462773261982,73.62364028760385,73.15539979002553,90.65744544879485,91.74439901040404,80.29164125714551,79.7134690652355,73.62364028760385,73.15539979002553,75.78680405299923,75.05049619359887,90.65744544879485,91.74439901040404,90.65744544879485,91.74439901040404,90.65744544879485,91.74439901040404,0.000666037270688749,16384.0,0,17.204587697982788,0:50:50
177,train/val,1.0555466199698655,0.8330058944614037,0.5563518063205739,0.25724197319784975,64.08237331813162,64.1242414096083,72.69241065435547,73.12043503854763,90.26720072718328,91.58801918367156,79.92880996962822,79.14725620638782,72.69241065435547,73.12043503854763,75.10259943280332,74.97849890234961,90.26720072718328,91.58801918367156,90.26720072718328,91.58801918367156,90.26720072718328,91.58801918367156,0.0006640915568263998,16384.0,0,17.186122179031372,0:51:08
178,train/val,1.0538684132954348,0.8299345273686491,0.5598347016974635,0.25319044231141785,64.26788491871996,63.99705001144728,73.12497141482595,72.59642578722247,90.41681430190508,91.57497196196688,79.95079851846832,79.16995122352832,73.12497141482595,72.59642578722247,75.27843699260761,74.82295069546922,90.41681430190508,91.57497196196688,90.41681430190508,91.57497196196688,90.41681430190508,91.57497196196688,0.0006621452093429784,16384.0,0,17.47608995437622,0:51:25
179,train/val,1.0315790289770002,0.8132018041999444,0.5459430436401264,0.25767426215877914,65.15118479365091,63.61936757550415,73.99028402464918,72.25531816177518,90.68827385816199,91.36445780519752,80.2815882564045,79.37842771253116,73.99028402464918,72.25531816177518,76.0977872466093,74.48432503782315,90.68827385816199,91.36445780519752,90.68827385816199,91.36445780519752,90.68827385816199,91.36445780519752,0.0006601982259613427,16384.0,0,17.062079906463623,0:51:42
180,train/val,1.0679968942118727,0.8383809736241464,0.5740397706951784,0.2478214211249555,64.17110436084018,64.50162125141414,73.34569674769249,73.06681519265781,90.25851768860751,91.78477140560274,79.33109237232586,80.40836665885955,73.34569674769249,73.06681519265781,75.21418163840958,75.18092165386044,90.25851768860751,91.78477140560274,90.25851768860751,91.78477140560274,90.25851768860751,91.78477140560274,0.0006582506043886752,16384.0,0,17.20412516593933,0:51:59
181,train/val,1.0557676346405693,0.8257658002169236,0.5750045834676079,0.25995608021995076,64.36404706004772,64.12628832273911,73.31979064343936,73.53638007025071,90.43330407415135,91.45225037883874,79.60749353444065,78.29462020370741,73.31979064343936,73.53638007025071,75.33283738317837,75.10935054917775,90.43330407415135,91.45225037883874,90.43330407415135,91.45225037883874,90.43330407415135,91.45225037883874,0.0006563023423163233,16384.0,0,17.071789503097534,0:52:16
182,train/val,1.0458795622639034,0.8206241963350255,0.5631384034843548,0.27302110545937036,64.82644696713345,62.958334713002316,73.802213858343,72.58956789899686,90.4313848018551,91.05545855112375,80.17925474624028,77.32577865200331,73.802213858343,72.58956789899686,75.68548761066545,74.080939431304,90.4313848018551,91.05545855112375,90.4313848018551,91.05545855112375,90.4313848018551,91.05545855112375,0.0006543534374196389,16384.0,0,17.33789300918579,0:52:34
183,train/val,1.0767778906485308,0.8366002689885056,0.6004440343898275,0.24807242264082943,64.27289033709947,64.62814187892644,73.33206943360968,73.58848588261768,90.0817964513022,91.76074844403466,79.83122102918479,79.4877475369578,73.33206943360968,73.58848588261768,75.33357871591745,75.41815250782918,90.0817964513022,91.76074844403466,90.0817964513022,91.76074844403466,90.0817964513022,91.76074844403466,0.0006524038873578132,16384.0,0,17.39907455444336,0:52:51
184,train/val,1.0190308693310488,0.8083767388825831,0.5266353183466455,0.2612879370695086,65.4178903982708,63.86162096795588,74.23535047379197,72.76305515736277,90.83645053817872,91.36171016321335,80.48000297047622,79.29706928908193,74.23535047379197,72.76305515736277,76.22968895156156,74.73738782956207,90.83645053817872,91.36171016321335,90.83645053817872,91.36171016321335,90.83645053817872,91.36171016321335,0.0006504536897737102,16384.0,0,17.298844814300537,0:53:08
185,train/val,1.0126145818959111,0.803671211976072,0.5223584105463132,0.24409064115773443,65.46325398995795,65.0398658819688,74.23670138971751,73.63933154059575,90.9613870711114,91.87580687887666,80.7046679976984,80.7625438893626,74.23670138971751,73.63933154059575,76.1997420969303,75.70244514205193,90.9613870711114,91.87580687887666,90.9613870711114,91.87580687887666,90.9613870711114,91.87580687887666,0.0006485028422936975,16384.0,0,17.297154188156128,0:53:26
186,train/val,1.0254328672004782,0.8130473633823188,0.5309637440773456,0.2492151930579928,65.25518203127238,64.7755452464951,73.8778388606411,73.73294338624649,90.78226103181545,91.74758111493617,80.52953229955297,79.60518736673427,73.8778388606411,73.73294338624649,76.001598290576,75.55640094998141,90.78226103181545,91.74758111493617,90.78226103181545,91.74758111493617,90.78226103181545,91.74758111493617,0.0006465513425274773,16384.0,0,17.234705686569214,0:53:43
187,train/val,1.0468209036018536,0.8242726649927056,0.5563705957130245,0.2470293455309188,64.77743752229229,64.64182722123134,73.45458200330269,73.38860553792206,90.61700465519355,91.81741540899274,80.26537122603409,80.39601918150024,73.45458200330269,73.38860553792206,75.6024591244302,75.29582158651945,90.61700465519355,91.81741540899274,90.61700465519355,91.81741540899274,90.61700465519355,91.81741540899274,0.0006445991880679107,16384.0,0,17.21499800682068,0:54:00
188,train/val,1.0751486096693121,0.8463399886437084,0.5720215285925762,0.24635795910087457,64.44334359332446,64.81603543892622,73.82491331874088,73.57359383134082,89.9137838406631,91.83062129108183,79.37072366076173,80.71169936265655,73.82491331874088,73.57359383134082,75.63681105107585,75.49321857653607,89.9137838406631,91.83062129108183,89.9137838406631,91.83062129108183,89.91378384066309,91.83062129108183,0.0006426463764908431,16384.0,0,17.31468629837036,0:54:17
189,train/val,1.043879960866078,0.8218663312170816,0.555034063351543,0.25348087943579034,64.79170777825888,64.43526096327481,73.70414523416893,73.70979414041146,90.46429429849164,91.6566672318634,80.06756860142909,79.2033889455487,73.70414523416893,73.70979414041146,75.75304929320038,75.33431657983814,90.46429429849164,91.6566672318634,90.46429429849164,91.6566672318634,90.46429429849164,91.6566672318634,0.0006406929053549267,16384.0,0,17.300455808639526,0:54:35
190,train/val,1.0292176267375117,0.8151456694240156,0.535179886157098,0.2458281930504305,65.41493057356757,65.55978369674719,74.10183454419558,74.51435160413193,90.72106329522776,91.88030126789664,80.68960309639635,79.79553770907587,74.10183454419558,74.51435160413193,76.19660670404738,76.40152129553842,90.72106329522776,91.88030126789664,90.72106329522776,91.88030126789664,90.72106329522776,91.88030126789664,0.0006387387722014391,16384.0,0,17.4266459941864,0:54:52
191,train/val,1.0346541566693264,0.8211565743321958,0.533743948392246,0.26861865130480744,65.65140345153418,63.59687271978368,74.47144726404865,73.0921675980555,90.68700964024747,91.1525779828764,80.46005797858554,77.8920716262703,74.47144726404865,73.0921675980555,76.52090600622199,74.71236408853005,90.68700964024747,91.1525779828764,90.68700964024747,91.1525779828764,90.68700964024747,91.1525779828764,0.0006367839745541002,16384.0,0,17.20292854309082,0:55:09
192,train/val,1.0174227522119232,0.8042626510495725,0.532900243025759,0.2401870784564109,66.24960525058229,65.26670951258707,75.05330234802433,73.84998714251535,90.94028537954584,92.01137402191249,81.14832033845339,80.82847675332953,75.05330234802433,73.84998714251535,76.89076456049413,75.84550129828762,90.94028537954584,92.01137402191249,90.94028537954584,92.01137402191249,90.94028537954584,92.01137402191249,0.0006348285099188863,16384.0,0,17.447784900665283,0:55:27
193,train/val,1.1148481440284979,0.8865727273666341,0.5706885233521461,0.26763654688481087,63.842118723003374,63.296401086840326,73.22886788479252,72.77005237027612,89.6625842458482,91.24522823333368,79.27870877573142,78.6928264505237,73.22886788479252,72.77005237027612,75.1490944751896,74.35115024872584,89.6625842458482,91.24522823333368,89.6625842458482,91.24522823333368,89.6625842458482,91.24522823333368,0.0006328723757838407,16384.0,0,17.60505771636963,0:55:44
194,train/val,1.0187362273750098,0.8015908287919086,0.5428634800988694,0.24623253920227486,65.62243848093937,65.47093203013887,74.36094159894036,74.53490742341813,90.66504116908331,91.8383912014958,80.86920332929182,80.31850262120521,74.36094159894036,74.53490742341813,76.42160463643542,76.27974027619283,90.66504116908331,91.8383912014958,90.66504116908331,91.8383912014958,90.66504116908331,91.8383912014958,0.0006309155696188867,16384.0,0,17.326499938964844,0:56:02
195,train/val,1.0537191807575848,0.8353053208278572,0.5460346341133118,0.24261204360951188,64.84725548914993,65.19770175384203,73.78236288169497,73.71247179046544,90.30528236043726,91.89862135247004,80.52382639091165,81.2053973523706,73.78236288169497,73.71247179046544,75.87837908621678,75.86604767756036,90.30528236043726,91.89862135247004,90.30528236043726,91.89862135247004,90.30528236043726,91.89862135247004,0.0006289580888756296,16384.0,0,17.6050968170166,0:56:19
196,train/val,1.0099498098311217,0.801663840594499,0.5207149162888527,0.24743984985111503,65.77874073645714,65.31596041591241,74.70032998028724,74.66044129306091,90.77277214750588,91.78802765050142,80.54707675853525,79.25972600336206,74.70032998028724,74.66044129306091,76.54410862958805,76.15516349819855,90.77277214750588,91.78802765050142,90.77277214750588,91.78802765050142,90.77277214750588,91.78802765050142,0.0006269999309871615,16384.0,0,17.331215143203735,0:56:37
197,train/val,1.0470176692242208,0.8318015609098517,0.5380402720816757,0.26808495037025326,65.76003633694462,63.88500584248631,74.52587523115224,72.86665528141467,90.8874324340795,91.21695406314787,80.85035723284638,78.86679004860194,74.52587523115224,72.86665528141467,76.55206971676894,74.98449944355822,90.8874324340795,91.21695406314787,90.8874324340795,91.21695406314787,90.8874324340795,91.21695406314787,0.0006250410933678635,16384.0,0,17.357903957366943,0:56:54
198,train/val,1.0317398358298384,0.8144018225695776,0.5433450192213058,0.2597021932536863,65.40238667600877,64.54522848970223,74.4396656324308,73.71291445956368,90.31440498397495,91.52963216220962,80.802570635601,79.08327530225644,74.4396656324308,73.71291445956368,76.47292057163828,75.5439370281786,90.31440498397495,91.52963216220962,90.31440498397495,91.52963216220962,90.31440498397495,91.52963216220962,0.000623081573413202,16384.0,0,17.425358533859253,0:57:11
199,train/val,1.0122876870243445,0.8102442107122877,0.505108674340274,0.23936673707931735,66.20530056139869,66.08742844090276,74.8466266530485,74.52837952874091,90.89126565368687,92.11338226943514,81.50108887736293,81.63391839547457,74.8466266530485,74.52837952874091,77.01934544100648,76.69993732825475,90.89126565368687,92.11338226943514,90.89126565368687,92.11338226943514,90.89126565368689,92.11338226943514,0.0006211213684995238,32768.0,0,17.184916496276855,0:57:29
200,train/val,1.0439575240015984,0.8209222017422966,0.5575882952822291,0.27040341022239217,65.39725793878269,63.47438952510894,74.34271723785021,72.85287457952101,90.4078945961277,91.02777898667765,80.61702867628323,77.86335647261357,74.34271723785021,72.85287457952101,76.42348647120848,74.68468262228616,90.4078945961277,91.02777898667765,90.4078945961277,91.02777898667765,90.4078945961277,91.02777898667765,0.0006191604759838505,32768.0,0,17.233568906784058,0:57:46
201,train/val,1.045290655415991,0.8285016699329666,0.5419724462148936,0.4525568707119529,65.3375818485298,54.63671991382304,74.17581102655177,66.4450436759195,90.80588822530137,86.74872324728281,80.4230284985757,69.58836714577347,74.17581102655177,66.4450436759195,76.24577318784219,67.06179719965019,90.80588822530137,86.74872324728281,90.80588822530137,86.74872324728281,90.80588822530137,86.74872324728281,0.0006171988932036654,32768.0,0,16.856184244155884,0:58:03
202,train/val,1.0054172423222791,0.8047651327822519,0.5016302767655124,0.23632861846785375,66.45710628984193,66.43186036398868,75.10400722556838,75.07823933660198,91.17901004175498,92.15564227836609,81.3718022119043,81.22690660667769,75.10400722556838,75.07823933660198,77.12513933693025,77.08469653341048,91.17901004175498,92.15564227836609,91.17901004175498,92.15564227836609,91.17901004175498,92.15564227836609,0.0006152366174766995,32768.0,0,16.995326280593872,0:58:20
203,train/val,1.0080065591179805,0.7986704298983449,0.5233403215913669,0.23881396712664338,65.98138420874639,65.95257370142004,74.86151641303839,74.89821146773625,90.95920520097276,92.00621830082291,81.07761395941992,80.77590614165675,74.86151641303839,74.89821146773625,76.84620485827894,76.58588142652863,90.95920520097276,92.00621830082291,90.95920520097276,92.00621830082291,90.95920520097276,92.00621830082291,0.0006132736461007134,32768.0,0,17.136375665664673,0:58:37
204,train/val,1.0070779835400374,0.8030427623054255,0.5100880386712758,0.24441243096883147,66.4544329692136,65.5318750791251,75.01846260591762,74.46349571111632,91.0620897633806,91.83036328260624,81.39026754415363,80.21521155785074,75.01846260591762,74.46349571111632,77.16553636809137,76.33706749030222,91.0620897633806,91.83036328260624,91.0620897633806,91.83036328260624,91.0620897633806,91.83036328260624,0.0006113099763532815,32768.0,0,17.34825086593628,0:58:54
205,train/val,1.0252516444610513,0.8134876771465591,0.5294099039519611,0.23752294088291834,65.08220599204004,65.84835248972955,74.10074210958754,74.25368980150066,90.69773017190509,92.10361056912444,80.35837335544652,81.21385911584397,74.10074210958754,74.25368980150066,76.08884757204352,76.56731586401703,90.69773017190509,92.10361056912444,90.69773017190509,92.10361056912444,90.69773017190509,92.10361056912444,0.0006093456054915637,32768.0,0,17.342900276184082,0:59:12
